"","Prolific_ID","trial_type_label","test_part","skew","rt_trial","P_A1","O_A1","P_A2","O_A2","P_B1","O_B1","P_B2","O_B2","EVD","SDD","category","true_response"
"170","5c8123c4366cb20001280842","test","cc","lr",8016,0.83,108,0.17,25,0.86,106,0.14,166,-20.51,10.3583004643713,"complex vs. complex","f"
"171","5c8123c4366cb20001280842","test","ss","rl",4594,0.86,52,0.14,116,0.89,66,0.11,28,-0.859999999999999,10.3173592494656,"simple vs. simple","f"
"172","5c8123c4366cb20001280842","test","ss","lr",4423,0.87,107,0.13,3,0.17,157,0.83,104,-19.53,15.067018810012,"simple vs. simple","j"
"173","5c8123c4366cb20001280842","test","ss","rl",6073,0.83,115,0.17,197,0.07,17,0.93,116,19.87,5.54233492452575,"simple vs. simple","f"
"174","5c8123c4366cb20001280842","test","ss","rl",5558,0.83,130,0.17,187,0.96,153,0.04,70,-9.99000000000001,5.14645767485166,"simple vs. simple","f"
"175","5c8123c4366cb20001280842","test","cc","rl",8198,0.86,52,0.14,116,0.89,66,0.11,28,-0.859999999999999,10.3173592494656,"complex vs. complex","j"
"176","5c8123c4366cb20001280842","test","cc","rl",3946,0.88,93,0.12,192,0.93,100,0.07,31,9.70999999999999,14.5660479477596,"complex vs. complex","j"
"177","5c8123c4366cb20001280842","test","ss","ns",3897,0.45,182,0.55,39,0.4,188,0.6,63,-9.64999999999999,9.90435818354387,"simple vs. simple","j"
"178","5c8123c4366cb20001280842","test","cc","rl",9191,0.87,75,0.13,149,0.84,89,0.16,61,0.100000000000009,14.6214845900833,"complex vs. complex","j"
"179","5c8123c4366cb20001280842","test","ss","lr",5844,0.83,108,0.17,25,0.86,106,0.14,166,-20.51,10.3583004643713,"simple vs. simple","j"
"180","5c8123c4366cb20001280842","test","cc","lr",6593,0.83,60,0.17,9,0.96,58,0.04,130,-9.55,5.0482118519817,"complex vs. complex","j"
"181","5c8123c4366cb20001280842","test","ss","rl",3101,0.12,163,0.88,58,0.17,7,0.83,59,20.44,14.5880557296384,"simple vs. simple","f"
"182","5c8123c4366cb20001280842","test","ss","ns",7558,0.53,189,0.47,20,0.39,22,0.61,165,0.340000000000003,14.599522025011,"simple vs. simple","j"
"183","5c8123c4366cb20001280842","test","cc","lr",10083,0.81,49,0.19,9,0.17,44,0.83,29,9.85,10.0575442054485,"complex vs. complex","f"
"184","5c8123c4366cb20001280842","test","cc","lr",6143,0.18,23,0.82,74,0.12,70,0.88,42,19.46,10.4946371533522,"complex vs. complex","j"
"185","5c8123c4366cb20001280842","test","cc","ns",6298,0.62,78,0.38,14,0.34,38,0.66,92,-19.96,5.48445876492334,"complex vs. complex","j"
"186","5c8123c4366cb20001280842","test","ss","ns",6651,0.42,158,0.58,22,0.68,40,0.32,162,0.0799999999999983,10.2138664814465,"simple vs. simple","j"
"187","5c8123c4366cb20001280842","test","cc","ns",7967,0.42,158,0.58,22,0.68,40,0.32,162,0.0799999999999983,10.2138664814465,"complex vs. complex","j"
"188","5c8123c4366cb20001280842","test","cc","ns",7758,0.44,18,0.56,151,0.65,141,0.35,33,-10.72,14.5067469201563,"complex vs. complex","j"
"189","5c8123c4366cb20001280842","test","ss","ns",7691,0.58,24,0.42,82,0.57,57,0.43,84,-20.25,15.2593481178216,"simple vs. simple","j"
"190","5c8123c4366cb20001280842","test","ss","ns",3660,0.41,19,0.59,124,0.37,13,0.63,89,20.07,14.9493696130005,"simple vs. simple","f"
"191","5c8123c4366cb20001280842","test","cc","ns",7513,0.53,189,0.47,20,0.39,22,0.61,165,0.340000000000003,14.599522025011,"complex vs. complex","f"
"192","5c8123c4366cb20001280842","test","ss","lr",6276,0.82,98,0.18,11,0.12,143,0.88,85,-9.61999999999999,14.576539420644,"simple vs. simple","j"
"193","5c8123c4366cb20001280842","test","ss","cn",4369,0.87,97,0.13,38,0.84,87,0.16,100,20,0,"simple vs. simple","f"
"194","5c8123c4366cb20001280842","test","cc","rl",7500,0.91,97,0.09,134,0.14,87,0.86,103,-0.430000000000007,5.03693263240091,"complex vs. complex","f"
"195","5e25d748cf445f81e521f802","test","ss","rl",6974,0.82,89,0.18,195,0.12,46,0.88,127,-9.20000000000002,14.4019857190524,"simple vs. simple","j"
"196","5e25d748cf445f81e521f802","test","cc","ns",14908,0.45,182,0.55,39,0.4,188,0.6,63,-9.64999999999999,9.90435818354387,"complex vs. complex","j"
"197","5e25d748cf445f81e521f802","test","ss","rl",12025,0.18,170,0.82,94,0.12,38,0.88,95,19.52,10.6754389601238,"simple vs. simple","j"
"198","5e25d748cf445f81e521f802","test","cc","lr",21610,0.18,23,0.82,74,0.12,70,0.88,42,19.46,10.4946371533522,"complex vs. complex","j"
"199","5e25d748cf445f81e521f802","test","ss","lr",8319,0.83,91,0.17,46,0.07,108,0.93,60,19.99,4.6564191846075,"simple vs. simple","f"
"200","5e25d748cf445f81e521f802","test","cc","cn",16048,0.87,97,0.13,38,0.84,87,0.16,100,20,0,"complex vs. complex","f"
"201","5e25d748cf445f81e521f802","test","ss","ns",7363,0.62,78,0.38,14,0.34,38,0.66,92,-19.96,5.48445876492334,"simple vs. simple","j"
"202","5e25d748cf445f81e521f802","test","ss","rl",9552,0.91,97,0.09,134,0.14,87,0.86,103,-0.430000000000007,5.03693263240091,"simple vs. simple","j"
"203","5e25d748cf445f81e521f802","test","cc","rl",5838,0.91,97,0.09,134,0.14,87,0.86,103,-0.430000000000007,5.03693263240091,"complex vs. complex","j"
"204","5e25d748cf445f81e521f802","test","ss","lr",8854,0.81,49,0.19,9,0.17,44,0.83,29,9.85,10.0575442054485,"simple vs. simple","f"
"205","5e25d748cf445f81e521f802","test","ss","lr",5871,0.86,95,0.14,9,0.16,159,0.84,92,-19.76,5.27827898042035,"simple vs. simple","j"
"206","5e25d748cf445f81e521f802","test","ss","lr",9816,0.83,60,0.17,9,0.96,58,0.04,130,-9.55,5.0482118519817,"simple vs. simple","j"
"207","5e25d748cf445f81e521f802","test","ss","ns",9213,0.6,65,0.4,13,0.57,78,0.43,47,-20.47,10.1273450197817,"simple vs. simple","j"
"208","5e25d748cf445f81e521f802","test","ss","ns",7121,0.37,119,0.63,16,0.45,87,0.55,8,10.56,10.4268399771305,"simple vs. simple","f"
"209","5e25d748cf445f81e521f802","test","ss","lr",11832,0.18,23,0.82,74,0.12,70,0.88,42,19.46,10.4946371533522,"simple vs. simple","j"
"210","5e25d748cf445f81e521f802","test","ss","lr",9054,0.86,79,0.14,27,0.89,69,0.11,96,-0.25,9.59530219834588,"simple vs. simple","j"
"211","5e25d748cf445f81e521f802","test","cc","rl",21380,0.86,72,0.14,199,0.16,19,0.84,128,-20.78,4.10729293514466,"complex vs. complex","j"
"212","5e25d748cf445f81e521f802","test","ss","rl",9091,0.87,48,0.13,115,0.17,58,0.83,80,-19.55,14.2684085186354,"simple vs. simple","j"
"213","5e25d748cf445f81e521f802","test","ss","ns",5677,0.36,84,0.64,12,0.54,20,0.46,80,-9.68000000000001,4.65615409349493,"simple vs. simple","j"
"214","5e25d748cf445f81e521f802","test","ss","ns",3521,0.44,89,0.56,41,0.54,60,0.46,43,9.94,15.353817060126,"simple vs. simple","f"
"215","5e25d748cf445f81e521f802","test","cc","lr",20746,0.87,97,0.13,38,0.84,87,0.16,100,0.25,15.0760239077902,"complex vs. complex","j"
"216","5e25d748cf445f81e521f802","test","cc","rl",14068,0.83,115,0.17,197,0.07,17,0.93,116,19.87,5.54233492452575,"complex vs. complex","f"
"217","5e25d748cf445f81e521f802","test","ss","lr",10305,0.88,87,0.12,11,0.93,65,0.07,104,10.15,14.7463431087983,"simple vs. simple","j"
"218","5e25d748cf445f81e521f802","test","ss","ns",5122,0.41,19,0.59,124,0.37,13,0.63,89,20.07,14.9493696130005,"simple vs. simple","f"
"219","5e25d748cf445f81e521f802","test","cc","lr",28407,0.87,107,0.13,3,0.17,157,0.83,104,-19.53,15.067018810012,"complex vs. complex","f"
"220","5e25d748cf445f81e521f802","test","ss","lr",4341,0.87,107,0.13,3,0.17,157,0.83,104,-19.53,15.067018810012,"simple vs. simple","j"
"221","5e25d748cf445f81e521f802","test","ss","cn",9890,0.91,52,0.09,18,0.14,62,0.86,47,20,0,"simple vs. simple","f"
"222","5e25d748cf445f81e521f802","test","cc","ns",7132,0.62,180,0.38,23,0.56,159,0.44,26,19.86,10.1862079082615,"complex vs. complex","f"
"223","5e25d748cf445f81e521f802","test","ss","ns",8827,0.62,180,0.38,23,0.56,159,0.44,26,19.86,10.1862079082615,"simple vs. simple","f"
"224","5e25d748cf445f81e521f802","test","ss","ns",12327,0.62,47,0.38,155,0.44,121,0.56,26,20.24,5.26497609512484,"simple vs. simple","f"
"225","5e25d748cf445f81e521f802","test","cc","ns",17915,0.41,19,0.59,124,0.37,13,0.63,89,20.07,14.9493696130005,"complex vs. complex","f"
"226","5e25d748cf445f81e521f802","test","cc","rl",9502,0.87,48,0.13,115,0.17,58,0.83,80,-19.55,14.2684085186354,"complex vs. complex","j"
"227","5e25d748cf445f81e521f802","test","cc","rl",15443,0.82,89,0.18,195,0.12,46,0.88,127,-9.20000000000002,14.4019857190524,"complex vs. complex","j"
"228","5e25d748cf445f81e521f802","test","ss","rl",6717,0.12,163,0.88,58,0.17,7,0.83,59,20.44,14.5880557296384,"simple vs. simple","f"
"229","5e25d748cf445f81e521f802","test","ss","ns",7556,0.42,158,0.58,22,0.68,40,0.32,162,0.0799999999999983,10.2138664814465,"simple vs. simple","j"
"230","5e25d748cf445f81e521f802","test","cc","ns",16842,0.42,158,0.58,22,0.68,40,0.32,162,0.0799999999999983,10.2138664814465,"complex vs. complex","f"
"231","5e25d748cf445f81e521f802","test","cc","lr",16533,0.83,108,0.17,25,0.86,106,0.14,166,-20.51,10.3583004643713,"complex vs. complex","j"
"232","5e25d748cf445f81e521f802","test","cc","ns",10741,0.53,189,0.47,20,0.39,22,0.61,165,0.340000000000003,14.599522025011,"complex vs. complex","j"
"233","5e25d748cf445f81e521f802","test","ss","rl",5870,0.83,130,0.17,187,0.96,153,0.04,70,-9.99000000000001,5.14645767485166,"simple vs. simple","f"
"234","5e25d748cf445f81e521f802","test","cc","rl",23226,0.83,130,0.17,187,0.96,153,0.04,70,-9.99000000000001,5.14645767485166,"complex vs. complex","j"
"235","5e25d748cf445f81e521f802","test","cc","lr",23063,0.81,49,0.19,9,0.17,44,0.83,29,9.85,10.0575442054485,"complex vs. complex","f"
"236","5e25d748cf445f81e521f802","test","cc","lr",10359,0.18,10,0.82,49,0.19,52,0.81,27,10.23,5.17578809262635,"complex vs. complex","f"
"237","5e25d748cf445f81e521f802","test","cc","lr",12637,0.88,87,0.12,11,0.93,65,0.07,104,10.15,14.7463431087983,"complex vs. complex","j"
"238","5e25d748cf445f81e521f802","test","cc","lr",3509,0.83,91,0.17,46,0.07,108,0.93,60,19.99,4.6564191846075,"complex vs. complex","f"
"239","5e25d748cf445f81e521f802","test","ss","lr",7945,0.83,108,0.17,25,0.86,106,0.14,166,-20.51,10.3583004643713,"simple vs. simple","j"
"240","5e25d748cf445f81e521f802","test","cc","lr",14907,0.82,98,0.18,11,0.12,143,0.88,85,-9.61999999999999,14.576539420644,"complex vs. complex","f"
"241","5e25d748cf445f81e521f802","test","cc","cn",22022,0.86,79,0.14,27,0.89,69,0.11,96,-20,0,"complex vs. complex","j"
"242","5e25d748cf445f81e521f802","test","ss","lr",7370,0.82,98,0.18,11,0.12,143,0.88,85,-9.61999999999999,14.576539420644,"simple vs. simple","j"
"243","5e25d748cf445f81e521f802","test","ss","ns",6210,0.58,24,0.42,82,0.57,57,0.43,84,-20.25,15.2593481178216,"simple vs. simple","j"
"244","5e25d748cf445f81e521f802","test","ss","cn",11156,0.86,79,0.14,27,0.89,69,0.11,96,-20,0,"simple vs. simple","j"
"245","5e25d748cf445f81e521f802","test","cc","rl",14509,0.18,167,0.82,99,0.19,59,0.81,111,10.12,5.72509983295567,"complex vs. complex","j"
"246","5e25d748cf445f81e521f802","test","cc","rl",15223,0.86,52,0.14,116,0.89,66,0.11,28,-0.859999999999999,10.3173592494656,"complex vs. complex","j"
"247","5e25d748cf445f81e521f802","test","cc","rl",17993,0.12,163,0.88,58,0.17,7,0.83,59,20.44,14.5880557296384,"complex vs. complex","j"
"248","5e25d748cf445f81e521f802","test","ss","rl",7574,0.81,108,0.19,193,0.17,63,0.83,125,9.69,10.0563433540549,"simple vs. simple","f"
"249","5e25d748cf445f81e521f802","test","ss","cn",11962,0.82,98,0.18,11,0.12,143,0.88,85,-20,0,"simple vs. simple","j"
"250","5e25d748cf445f81e521f802","test","cc","lr",17718,0.81,134,0.19,48,0.13,189,0.87,118,-9.56999999999998,9.86033397946848,"complex vs. complex","f"
"251","5e25d748cf445f81e521f802","test","ss","rl",7555,0.88,93,0.12,192,0.93,100,0.07,31,9.70999999999999,14.5660479477596,"simple vs. simple","f"
"252","5e25d748cf445f81e521f802","test","ss","lr",11036,0.18,10,0.82,49,0.19,52,0.81,27,10.23,5.17578809262635,"simple vs. simple","f"
"253","5e25d748cf445f81e521f802","test","ss","lr",7043,0.81,134,0.19,48,0.13,189,0.87,118,-9.56999999999998,9.86033397946848,"simple vs. simple","j"
"254","5e25d748cf445f81e521f802","test","ss","cn",8742,0.87,97,0.13,38,0.84,87,0.16,100,20,0,"simple vs. simple","f"
"255","5e25d748cf445f81e521f802","test","cc","rl",15668,0.88,93,0.12,192,0.93,100,0.07,31,9.70999999999999,14.5660479477596,"complex vs. complex","j"
"256","5e25d748cf445f81e521f802","test","ss","ns",16049,0.45,182,0.55,39,0.4,188,0.6,63,-9.64999999999999,9.90435818354387,"simple vs. simple","j"
"257","5e25d748cf445f81e521f802","test","ss","lr",7330,0.12,2,0.88,77,0.17,69,0.83,43,20.58,14.6056624289915,"simple vs. simple","j"
"258","5e25d748cf445f81e521f802","test","ss","rl",12665,0.81,66,0.19,108,0.13,68,0.87,87,-10.55,10.0868727526797,"simple vs. simple","j"
"259","5e25d748cf445f81e521f802","test","ss","ns",10206,0.33,19,0.67,56,0.62,54,0.38,28,-0.329999999999991,4.77782301586088,"simple vs. simple","j"
"260","5e25d748cf445f81e521f802","test","cc","ns",17831,0.36,84,0.64,12,0.54,20,0.46,80,-9.68000000000001,4.65615409349493,"complex vs. complex","j"
"261","5e25d748cf445f81e521f802","test","ss","lr",8682,0.91,52,0.09,18,0.14,62,0.86,47,-0.160000000000004,4.5253743825836,"simple vs. simple","j"
"262","5e25d748cf445f81e521f802","test","cc","ns",10323,0.44,18,0.56,151,0.65,141,0.35,33,-10.72,14.5067469201563,"complex vs. complex","j"
"263","5e25d748cf445f81e521f802","test","ss","ns",9010,0.44,18,0.56,151,0.65,141,0.35,33,-10.72,14.5067469201563,"simple vs. simple","j"
"264","5e25d748cf445f81e521f802","test","cc","ns",14097,0.62,78,0.38,14,0.34,38,0.66,92,-19.96,5.48445876492334,"complex vs. complex","j"
"265","5e25d748cf445f81e521f802","test","cc","rl",16333,0.81,108,0.19,193,0.17,63,0.83,125,9.69,10.0563433540549,"complex vs. complex","j"
"266","5e25d748cf445f81e521f802","test","ss","rl",5435,0.83,115,0.17,197,0.07,17,0.93,116,19.87,5.54233492452575,"simple vs. simple","f"
"267","5e25d748cf445f81e521f802","test","ss","ns",8442,0.3,43,0.7,75,0.63,63,0.37,43,9.80000000000001,5.00815606020004,"simple vs. simple","f"
"268","5e25d748cf445f81e521f802","test","cc","ns",26137,0.58,24,0.42,82,0.57,57,0.43,84,-20.25,15.2593481178216,"complex vs. complex","j"
"269","5e25d748cf445f81e521f802","test","cc","rl",10751,0.18,170,0.82,94,0.12,38,0.88,95,19.52,10.6754389601238,"complex vs. complex","f"
"270","5e25d748cf445f81e521f802","test","cc","rl",11314,0.87,75,0.13,149,0.84,89,0.16,61,0.100000000000009,14.6214845900833,"complex vs. complex","f"
"271","5e25d748cf445f81e521f802","test","ss","rl",12192,0.86,72,0.14,199,0.16,19,0.84,128,-20.78,4.10729293514466,"simple vs. simple","f"
"272","5e25d748cf445f81e521f802","test","cc","ns",18454,0.33,19,0.67,56,0.62,54,0.38,28,-0.329999999999991,4.77782301586088,"complex vs. complex","f"
"273","5e25d748cf445f81e521f802","test","cc","lr",12015,0.12,2,0.88,77,0.17,69,0.83,43,20.58,14.6056624289915,"complex vs. complex","f"
"274","5e25d748cf445f81e521f802","test","cc","rl",18713,0.83,59,0.17,138,0.86,101,0.14,42,-20.31,9.20275629814984,"complex vs. complex","j"
"275","5e25d748cf445f81e521f802","test","cc","cn",9163,0.91,52,0.09,18,0.14,62,0.86,47,20,0,"complex vs. complex","f"
"276","5e25d748cf445f81e521f802","test","cc","ns",19148,0.3,43,0.7,75,0.63,63,0.37,43,9.80000000000001,5.00815606020004,"complex vs. complex","f"
"277","5e25d748cf445f81e521f802","test","cc","ns",13995,0.62,47,0.38,155,0.44,121,0.56,26,20.24,5.26497609512484,"complex vs. complex","j"
"278","5e25d748cf445f81e521f802","test","cc","ns",16094,0.37,119,0.63,16,0.45,87,0.55,8,10.56,10.4268399771305,"complex vs. complex","j"
"279","5e25d748cf445f81e521f802","test","ss","rl",15043,0.87,75,0.13,149,0.84,89,0.16,61,0.100000000000009,14.6214845900833,"simple vs. simple","f"
"280","5e25d748cf445f81e521f802","test","ss","rl",6480,0.86,52,0.14,116,0.89,66,0.11,28,-0.859999999999999,10.3173592494656,"simple vs. simple","f"
"281","5e25d748cf445f81e521f802","test","cc","cn",17410,0.82,98,0.18,11,0.12,143,0.88,85,-20,0,"complex vs. complex","f"
"282","5e25d748cf445f81e521f802","test","cc","lr",2679,0.83,60,0.17,9,0.96,58,0.04,130,-9.55,5.0482118519817,"complex vs. complex","f"
"283","5e25d748cf445f81e521f802","test","cc","ns",16727,0.44,89,0.56,41,0.54,60,0.46,43,9.94,15.353817060126,"complex vs. complex","f"
"284","5e25d748cf445f81e521f802","test","cc","rl",6238,0.81,66,0.19,108,0.13,68,0.87,87,-10.55,10.0868727526797,"complex vs. complex","f"
"285","5e25d748cf445f81e521f802","test","ss","ns",5877,0.53,189,0.47,20,0.39,22,0.61,165,0.340000000000003,14.599522025011,"simple vs. simple","j"
"286","5e25d748cf445f81e521f802","test","cc","ns",15606,0.6,65,0.4,13,0.57,78,0.43,47,-20.47,10.1273450197817,"complex vs. complex","j"
"287","5e25d748cf445f81e521f802","test","ss","lr",8546,0.87,97,0.13,38,0.84,87,0.16,100,0.25,15.0760239077902,"simple vs. simple","j"
"288","5e25d748cf445f81e521f802","test","ss","rl",5447,0.83,59,0.17,138,0.86,101,0.14,42,-20.31,9.20275629814984,"simple vs. simple","j"
"289","5e25d748cf445f81e521f802","test","ss","rl",11169,0.18,167,0.82,99,0.19,59,0.81,111,10.12,5.72509983295567,"simple vs. simple","f"
"290","5e25d748cf445f81e521f802","test","cc","lr",7412,0.86,79,0.14,27,0.89,69,0.11,96,-0.25,9.59530219834588,"complex vs. complex","j"
"291","5e25d748cf445f81e521f802","test","cc","lr",12230,0.91,52,0.09,18,0.14,62,0.86,47,-0.160000000000004,4.5253743825836,"complex vs. complex","j"
"292","5e25d748cf445f81e521f802","test","cs","lr",19277,0.86,79,0.14,27,0.89,69,0.11,96,-0.25,9.59530219834588,"simple vs. complex","j"
"293","5e25d748cf445f81e521f802","test","cs","lr",20466,0.12,2,0.88,77,0.17,69,0.83,43,20.58,14.6056624289915,"simple vs. complex","f"
"294","5e25d748cf445f81e521f802","test","cs","ns",14264,0.45,182,0.55,39,0.4,188,0.6,63,-9.64999999999999,9.90435818354387,"simple vs. complex","j"
"295","5e25d748cf445f81e521f802","test","sc","ns",11330,0.44,18,0.56,151,0.65,141,0.35,33,-10.72,14.5067469201563,"simple vs. complex","f"
"296","5e25d748cf445f81e521f802","test","cs","lr",9015,0.83,108,0.17,25,0.86,106,0.14,166,-20.51,10.3583004643713,"simple vs. complex","j"
"297","5e25d748cf445f81e521f802","test","sc","cn",20087,0.86,79,0.14,27,0.89,69,0.11,96,-20,0,"simple vs. complex","j"
"298","5e25d748cf445f81e521f802","test","sc","lr",18166,0.83,91,0.17,46,0.07,108,0.93,60,19.99,4.6564191846075,"simple vs. complex","f"
"299","5e25d748cf445f81e521f802","test","sc","cn",10711,0.82,98,0.18,11,0.12,143,0.88,85,-20,0,"simple vs. complex","f"
"300","5e25d748cf445f81e521f802","test","cs","cn",15026,0.82,98,0.18,11,0.12,143,0.88,85,-20,0,"simple vs. complex","j"
"301","5e25d748cf445f81e521f802","test","cs","rl",10906,0.87,48,0.13,115,0.17,58,0.83,80,-19.55,14.2684085186354,"simple vs. complex","j"
"302","5e25d748cf445f81e521f802","test","sc","lr",11303,0.18,10,0.82,49,0.19,52,0.81,27,10.23,5.17578809262635,"simple vs. complex","j"
"303","5e25d748cf445f81e521f802","test","sc","rl",3296,0.81,108,0.19,193,0.17,63,0.83,125,9.69,10.0563433540549,"simple vs. complex","f"
"304","5e25d748cf445f81e521f802","test","sc","lr",7781,0.87,97,0.13,38,0.84,87,0.16,100,0.25,15.0760239077902,"simple vs. complex","j"
"305","5e25d748cf445f81e521f802","test","cs","lr",14695,0.87,107,0.13,3,0.17,157,0.83,104,-19.53,15.067018810012,"simple vs. complex","j"
"306","5e25d748cf445f81e521f802","test","sc","lr",16229,0.87,107,0.13,3,0.17,157,0.83,104,-19.53,15.067018810012,"simple vs. complex","j"
"307","5e25d748cf445f81e521f802","test","cs","lr",20991,0.83,91,0.17,46,0.07,108,0.93,60,19.99,4.6564191846075,"simple vs. complex","j"
"308","5e25d748cf445f81e521f802","test","sc","lr",6111,0.81,49,0.19,9,0.17,44,0.83,29,9.85,10.0575442054485,"simple vs. complex","j"
"309","5e25d748cf445f81e521f802","test","sc","lr",9742,0.83,60,0.17,9,0.96,58,0.04,130,-9.55,5.0482118519817,"simple vs. complex","f"
"310","5e25d748cf445f81e521f802","test","cs","lr",17437,0.87,97,0.13,38,0.84,87,0.16,100,0.25,15.0760239077902,"simple vs. complex","f"
"311","5e25d748cf445f81e521f802","test","cs","lr",20110,0.82,98,0.18,11,0.12,143,0.88,85,-9.61999999999999,14.576539420644,"simple vs. complex","f"
"312","5e25d748cf445f81e521f802","test","sc","rl",15804,0.88,93,0.12,192,0.93,100,0.07,31,9.70999999999999,14.5660479477596,"simple vs. complex","f"
"313","5e25d748cf445f81e521f802","test","sc","rl",5573,0.87,75,0.13,149,0.84,89,0.16,61,0.100000000000009,14.6214845900833,"simple vs. complex","f"
"314","5e25d748cf445f81e521f802","test","sc","rl",3724,0.83,115,0.17,197,0.07,17,0.93,116,19.87,5.54233492452575,"simple vs. complex","f"
"315","5e25d748cf445f81e521f802","test","cs","rl",15628,0.83,130,0.17,187,0.96,153,0.04,70,-9.99000000000001,5.14645767485166,"simple vs. complex","j"
"316","5e25d748cf445f81e521f802","test","sc","rl",26763,0.18,167,0.82,99,0.19,59,0.81,111,10.12,5.72509983295567,"simple vs. complex","f"
"317","5e25d748cf445f81e521f802","test","sc","lr",9148,0.81,134,0.19,48,0.13,189,0.87,118,-9.56999999999998,9.86033397946848,"simple vs. complex","f"
"318","5e25d748cf445f81e521f802","test","sc","ns",10874,0.6,65,0.4,13,0.57,78,0.43,47,-20.47,10.1273450197817,"simple vs. complex","j"
"319","5e25d748cf445f81e521f802","test","sc","ns",14178,0.42,158,0.58,22,0.68,40,0.32,162,0.0799999999999983,10.2138664814465,"simple vs. complex","j"
"320","5e25d748cf445f81e521f802","test","cs","rl",17609,0.83,115,0.17,197,0.07,17,0.93,116,19.87,5.54233492452575,"simple vs. complex","f"
"321","5e25d748cf445f81e521f802","test","cs","rl",18623,0.18,167,0.82,99,0.19,59,0.81,111,10.12,5.72509983295567,"simple vs. complex","f"
"322","5e25d748cf445f81e521f802","test","cs","rl",15029,0.86,52,0.14,116,0.89,66,0.11,28,-0.859999999999999,10.3173592494656,"simple vs. complex","f"
"323","5e25d748cf445f81e521f802","test","sc","lr",22555,0.83,108,0.17,25,0.86,106,0.14,166,-20.51,10.3583004643713,"simple vs. complex","j"
"324","5e25d748cf445f81e521f802","test","cs","ns",7749,0.33,19,0.67,56,0.62,54,0.38,28,-0.329999999999991,4.77782301586088,"simple vs. complex","f"
"325","5e25d748cf445f81e521f802","test","sc","lr",9424,0.86,79,0.14,27,0.89,69,0.11,96,-0.25,9.59530219834588,"simple vs. complex","f"
